,longitude,latitude,gravity,traffic,apartments,cinemas,clinics,colleges,communityCentres,conferenceCentres,dentists,eventsVenues,fastFoods,hospitals,hotels,leisureFitnessCentres,leisureStadiums,motorwayLinks,motorways,parkings,placesOfWorship,restaurants,shopMalls,shopSupermarkets,sportsCentres,sportsHalls,stadiums,substationMinorDistributions,theatres,universities
105,10.1581,57.1543,2715.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.88,409.863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,9.46834,55.3601,4556.99,4.10797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19473,0,45.6905,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,12.4962,55.8895,4411.88,2.23702,847.946,41.1527,0.0,0.0,0.0,0.0,0.0,0.0,167.815,0.0,0.0,0.0,0.0,0.0,7.70451,0,0.0,506.692,1377.45,978.664,0.0,0.0,0.0,482.228,0.0,0.0
108,10.6085,55.0601,36784.2,9.86884,7314.5,4000.0,0.0,133.654,924.12,0.0,696.721,315.508,356.932,279.051,0.0,353.524,0.0,0.0,0.0,0,5169.9,6528.26,1121.79,2323.15,0.0,0.0,0.0,1423.64,5622.86,210.719
109,8.43581,55.473,12520.3,29.4673,2667.0,0.0,836.684,93.9212,139.68,0.0,1319.37,0.0,0.0,0.0,0.0,2748.59,0.0,0.0,0.0,0,212.614,487.402,0.0,3985.56,0.0,0.0,0.0,0.0,0.0,0.0
110,12.5687,56.0203,5780.16,48.087,255.497,0.0,0.0,0.0,78.038,0.0,0.0,0.0,0.0,2793.85,0.0,47.4431,0.0,0.0,0.0,0,97.3731,0.0,0.0,2254.48,0.0,205.397,0.0,0.0,0.0,0.0
111,8.62004,56.3775,13020.7,23.5042,350.894,0.0,91.5561,0.0,0.0,0.0,0.0,0.0,7550.52,0.0,0.0,0.0,0.0,0.0,7.28547,0,0.0,541.082,852.72,3509.91,0.0,0.0,0.0,0.0,0.0,93.246
112,9.11285,55.7293,12638.6,0.0,1093.06,0.0,0.0,0.0,0.0,0.0,1301.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5589,0,343.525,5985.86,0.0,3850.5,0.0,0.0,0.0,0.0,59.2938,0.0
113,9.55807,55.6421,1889.61,0.407083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.03,5.1807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,8.88761,57.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,12.4962,55.8895,4411.88,2.23702,847.946,41.1527,0.0,0.0,0.0,0.0,0.0,0.0,167.815,0.0,0.0,0.0,0.0,0.0,7.70451,0,0.0,506.692,1377.45,978.664,0.0,0.0,0.0,482.228,0.0,0.0
116,12.5606,55.7126,28997.0,29.4757,8828.43,0.0,0.0,72.2308,189.133,0.0,4095.38,0.0,235.555,157.979,0.0,724.504,0.0,5357.64,204.768,0,406.495,864.827,0.0,4371.89,142.177,75.9518,0.0,3193.3,0.0,47.2544
117,9.10298,55.7352,2424.29,0.0,1705.4,0.0,0.0,0.0,0.0,0.0,187.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6183,0,0.0,217.742,0.0,226.967,0.0,0.0,0.0,0.0,65.5352,0.0
118,10.2539,55.0933,5521.65,0.0,550.853,0.0,182.485,0.0,0.0,0.0,0.0,58.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105.579,232.361,0.0,3783.57,0.0,0.0,0.0,500.657,107.191,0.0
119,8.41757,56.7515,12898.2,7.94584,629.977,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0,163.352,0.0,0.0,3596.9,0.0,0.0,0.0,0.0,0.0,0.0
120,12.3766,55.7835,25912.0,0.0,4950.36,583.829,0.0,0.0,142.604,0.0,1120.61,58.1225,0.0,0.0,0.0,49.7569,0.0,0.0,70.0698,0,0.0,6383.68,1115.32,4702.57,0.0,3852.17,0.0,2550.96,331.944,0.0
121,12.2154,55.5457,18117.8,0.0,222.359,105.724,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,10042.8,246.909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,9.54919,54.8911,4746.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4500.0,0.0,74.156,0.0,0.0,0.0,0.0,0.0,0.0
123,10.523,57.4177,1705.25,7.89559,154.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.9,0.0,0.0,0.0,0.0,0,100.249,119.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,12.0971,55.6261,6420.13,108.838,180.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.786,0.0,0.0,0.0,0.0,1591.62,137.475,0,252.358,255.24,0.0,392.236,0.0,0.0,0.0,2757.8,47.3723,0.0
125,9.56305,55.6404,1769.28,0.635314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.08,7.56335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,11.133,54.8322,9643.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2897,0.0,1201.85,0.0,0.0,0.0,0,4888.54,2611.87,0.0,788.495,0.0,0.0,0.0,0.0,102.154,0.0
127,9.90437,57.0222,8601.82,6.50317,7385.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7518,0,286.029,802.701,0.0,113.98,0.0,0.0,0.0,0.0,0.0,0.0
128,8.44543,55.4657,18551.8,204.086,4280.77,82.2809,1039.4,0.0,1421.94,0.0,528.139,69.5248,544.499,111.463,353.785,2136.27,0.0,0.0,0.0,0,1066.32,5597.23,334.392,221.425,0.0,0.0,0.0,0.0,560.226,0.0
129,11.8308,55.6397,799.935,0.67477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.593,50.8524,0,0.0,70.8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,11.9571,55.1694,13036.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12982.1,54.3407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,11.7271,55.6978,3365.87,0.0,0.0,0.0,0.0,0.0,118.759,0.0,0.0,1050.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.4254,0.0,0.0,2153.96,0.0,0.0,0.0,0.0,0.0,0.0
132,10.6042,55.0587,31234.9,5.48113,8686.46,658.456,0.0,310.469,5097.31,0.0,785.432,3506.28,670.596,497.893,0.0,288.983,0.0,0.0,0.0,0,946.412,3140.69,3649.09,1040.01,0.0,0.0,0.0,1097.53,497.23,356.539
133,10.002,56.4489,12773.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.9,1409.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,12.557,55.6981,15160.7,6.16286,3975.1,85.1572,45.3444,5189.36,511.312,0.0,197.49,134.243,145.684,142.782,0.0,433.59,0.0,0.0,6.15927,0,449.955,578.247,0.0,1340.98,194.695,0.0,0.0,1429.41,0.0,295.001
135,10.1966,56.1729,11572.1,10.0388,9331.5,0.0,0.0,0.0,233.867,0.0,98.8765,0.0,283.358,0.0,0.0,411.172,0.0,0.0,0.0,0,219.048,190.953,306.39,269.092,0.0,0.0,0.0,0.0,217.843,0.0
136,12.2146,55.5345,14027.8,0.0,7932.72,81.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.167,0.0,0.0,35.6275,0,167.694,2655.02,0.0,2941.69,0.0,0.0,0.0,0.0,0.0,0.0
137,12.5747,55.7026,33663.4,4.18702,9300.52,1029.57,730.066,53.3845,557.536,0.0,434.471,4564.49,1390.72,49.4159,0.0,1719.07,1866.31,0.0,5.15082,0,2318.87,2451.08,0.0,1468.53,1048.4,2409.87,0.0,1802.65,459.081,0.0
138,9.99933,56.4495,14966.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13556.8,1409.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,9.50718,56.7976,1049.51,0.0,241.73,47.8296,0.0,0.0,0.0,0.0,0.0,165.989,0.0,0.0,0.0,99.2105,89.947,0.0,0.0,0,97.0647,129.452,0.0,178.285,0.0,0.0,0.0,0.0,0.0,0.0
140,8.7646,55.3304,20546.3,8.99377,8160.13,0.0,0.0,196.617,369.068,0.0,0.0,753.083,0.0,0.0,0.0,85.4035,0.0,0.0,0.0,0,368.645,9185.41,130.82,1009.9,76.2767,0.0,0.0,0.0,201.98,0.0
141,8.49311,55.4783,12166.8,32.4041,3122.1,0.0,0.0,98.0022,1427.17,0.0,60.2855,0.0,1956.92,0.0,0.0,164.311,0.0,0.0,21.528,0,83.2334,92.2289,0.0,2229.71,0.0,234.603,0.0,2500.0,0.0,144.26
142,10.5393,57.4441,21118.4,0.553617,6862.94,1825.67,0.0,0.0,0.0,0.0,0.0,420.87,6861.59,0.0,218.625,0.0,0.0,0.0,0.0,0,4180.11,381.851,0.0,249.368,0.0,0.0,0.0,0.0,116.78,0.0
143,9.96749,57.0204,5445.58,0.0,616.81,0.0,45.2309,0.0,0.0,0.0,0.0,81.1852,0.0,41.6602,1325.09,0.0,0.0,1593.26,82.855,0,0.0,1548.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.409
144,12.1624,55.4886,25096.6,99.9443,0.0,0.0,0.0,705.34,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,16259.0,532.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,11.7862,55.4533,21147.1,12.0559,0.0,3191.59,0.0,0.0,0.0,185.721,0.0,0.0,3847.22,172.241,0.0,83.7167,0.0,1683.34,4.22115,0,78.6353,3354.91,6374.2,2159.21,0.0,0.0,0.0,0.0,0.0,0.0
146,8.6067,56.4804,178.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,139.804,0.0,0.0,38.5247,0.0,0.0,0.0,0.0,0.0,0.0
147,11.8505,55.9621,23596.1,242.655,255.659,4000.0,5546.37,0.0,861.834,0.0,161.083,227.373,0.0,0.0,0.0,1017.42,0.0,0.0,0.0,0,0.0,7465.36,0.0,3818.32,0.0,0.0,0.0,0.0,0.0,0.0
148,10.1248,56.1816,25835.2,1.59275,72.1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15461.3,0.0,0.0,4500.0,0.0,0.0,0.0,0,902.433,4500.0,62.5947,266.226,0.0,0.0,0.0,68.8968,0.0,0.0
149,10.6081,55.0592,39059.9,7.79736,9219.81,1965.98,0.0,174.437,1497.25,0.0,1772.19,541.901,339.456,458.158,0.0,661.193,0.0,0.0,0.0,0,4057.4,8661.28,1258.82,3326.28,0.0,0.0,0.0,2227.05,2704.26,186.624
150,9.89515,55.4689,2892.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.78,640.448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,10.8411,55.2975,10643.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708.39,934.673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,11.7582,55.2233,11569.0,0.0,323.014,152.551,0.0,0.0,0.0,0.0,0.0,76.5913,7500.0,0.0,72.586,116.67,94.5879,0.0,0.0,0,190.4,2524.9,0.0,517.742,0.0,0.0,0.0,0.0,0.0,0.0
153,12.6295,55.6205,3813.86,1.46237,2065.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9274,0,0.0,137.181,0.0,570.609,0.0,0.0,0.0,1027.73,0.0,0.0
154,12.2975,55.5826,9415.45,2.50455,1568.46,0.0,0.0,0.0,97.8092,0.0,0.0,48.9508,0.0,0.0,0.0,106.09,0.0,0.0,8.94963,0,3021.66,109.935,1653.24,1838.83,0.0,0.0,0.0,959.026,0.0,0.0
155,10.1882,55.3955,3384.51,267.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.13,1055.05,0,0.0,0.0,0.0,41.1062,0.0,0.0,0.0,0.0,0.0,0.0
156,10.3566,55.3944,12328.4,3.48121,6349.66,0.0,85.1947,0.0,475.691,0.0,70.4973,386.858,0.0,0.0,0.0,353.116,121.674,0.0,0.0,0,393.255,0.0,0.0,3662.65,188.328,0.0,126.203,0.0,111.789,0.0
157,11.4647,55.7227,2148.95,0.518594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317.197,0.0,0.0,1831.24,0.0,0.0,0.0,0.0,0.0,0.0
158,10.5767,55.0571,6998.98,6.16446,229.681,0.0,0.0,970.771,0.0,0.0,0.0,0.0,0.0,249.716,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,97.1248,5000.0,0.0,0.0,0.0,0.0,445.519
159,12.4726,55.7271,8929.53,72.1089,4597.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.36,0.0,0.0,0.0,1352.06,83.7498,0,394.271,0.0,0.0,386.137,0.0,0.0,0.0,908.01,0.0,0.0
160,10.1252,56.1815,24915.2,1.51992,66.9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14724.9,0.0,0.0,4480.63,0.0,0.0,0.0,0,762.463,4500.0,66.4285,249.533,0.0,0.0,0.0,62.7981,0.0,0.0
161,8.85423,56.7942,11437.8,0.0,0.0,254.505,0.0,0.0,0.0,0.0,0.0,68.8229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4199.09,468.242,0.0,6059.63,0.0,387.522,0.0,0.0,0.0,0.0
162,9.39407,56.4566,3930.41,10.3066,1447.75,94.5672,324.308,136.962,250.388,0.0,0.0,161.351,175.85,0.0,102.012,260.781,0.0,0.0,0.0,0,165.071,280.568,0.0,482.916,0.0,0.0,0.0,0.0,37.5866,0.0
163,12.0478,55.947,6217.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1700.74,780.401,0.0,3500.0,0.0,0.0,0.0,236.093,0.0,0.0
164,10.0062,56.1516,10402.0,1.24824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5758.82,1039.83,0,72.835,0.0,0.0,3529.26,0.0,0.0,0.0,0.0,0.0,0.0
165,12.3767,55.8127,23279.9,225.599,6929.98,2252.11,189.354,0.0,0.0,0.0,0.0,0.0,530.769,0.0,0.0,80.2885,0.0,1122.81,217.407,0,192.936,4812.28,756.983,1579.44,0.0,0.0,0.0,4389.96,0.0,0.0
166,12.3624,55.7356,12261.0,38.4702,9090.61,94.0016,0.0,0.0,389.129,0.0,69.0549,98.2035,0.0,0.0,0.0,87.4969,0.0,0.0,7.41259,0,422.624,545.122,95.4768,415.096,0.0,0.0,0.0,908.313,0.0,0.0
167,8.31063,56.5518,13395.4,1.42918,731.736,234.348,0.0,0.0,2707.02,411.638,0.0,0.0,0.0,309.026,0.0,0.0,0.0,0.0,0.0,0,1211.24,3055.27,0.0,4733.66,0.0,0.0,0.0,0.0,0.0,0.0
168,12.5609,55.6779,30116.6,10.7457,9331.5,1460.94,165.921,198.785,270.956,0.0,57.3796,693.42,797.978,0.0,4759.57,899.276,0.0,0.0,0.0,0,730.191,1528.35,0.0,3820.69,53.5672,0.0,0.0,3273.34,1799.58,264.379
169,12.0977,55.6406,19106.0,2.95591,2858.08,1205.27,0.0,0.0,93.9146,0.0,42.6148,61.9211,7634.99,218.419,0.0,1939.3,0.0,0.0,11.3196,0,268.303,1994.17,1450.59,1024.26,0.0,0.0,0.0,236.575,63.2749,0.0
170,8.84014,56.7994,6.95075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,11.3012,55.9762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,12.5748,55.7369,18484.7,24.4611,548.764,0.0,290.838,0.0,384.183,0.0,58.8831,0.0,1987.65,0.0,0.0,0.0,0.0,0.0,3.68015,0,423.243,7188.76,0.0,3700.7,0.0,102.236,0.0,3771.28,0.0,0.0
173,10.0499,56.4393,9839.32,29.0693,1561.57,0.0,61.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,83.5752,0,75.2277,0.0,0.0,3528.75,0.0,0.0,0.0,0.0,0.0,0.0
174,12.5173,55.7697,5192.29,6.46659,346.504,103.551,62.0986,0.0,113.59,0.0,0.0,0.0,305.397,167.747,76.6403,144.725,0.0,771.426,81.3722,0,82.786,221.003,101.218,189.159,0.0,0.0,0.0,2418.6,0.0,0.0
175,9.93138,57.0394,8597.44,5.0631,5872.75,102.519,236.82,96.9707,79.2185,0.0,0.0,41.573,110.217,48.8733,0.0,586.964,0.0,97.0337,3.00458,0,453.262,170.724,0.0,243.965,0.0,110.359,0.0,161.246,176.876,0.0
176,11.918,54.899,9499.57,0.407659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,1888.91,19.9945,0,90.2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,9.39185,56.4501,12208.9,31.3343,7978.68,42.8433,183.084,0.0,192.979,0.0,0.0,55.6854,2225.0,83.7465,58.0513,154.523,0.0,0.0,0.0,0,512.451,185.719,88.6722,371.548,0.0,0.0,0.0,0.0,44.5999,0.0
178,12.5246,55.7089,26067.5,38.5885,9331.5,0.0,1569.85,490.641,236.624,25.5271,129.624,0.0,0.0,0.0,0.0,1157.72,0.0,0.0,25.5449,0,4151.02,5303.59,0.0,1483.66,159.9,0.0,0.0,1915.85,0.0,47.8629
179,12.3075,55.6561,4208.89,33.207,1048.85,0.0,0.0,0.0,167.268,0.0,0.0,0.0,0.0,0.0,0.0,141.285,0.0,686.926,75.2123,0,69.0017,0.0,0.0,231.636,0.0,0.0,0.0,1659.78,95.721,0.0
180,10.0739,56.4128,12971.8,51.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.02,0.0,3668.72,0.0,0.0,6036.32,1328.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,12.4516,55.6854,13580.3,2.97519,7347.45,60.9047,142.16,523.016,190.844,0.0,48.8643,107.671,150.48,0.0,0.0,146.812,0.0,0.0,12.8408,0,283.859,340.094,104.067,3038.85,0.0,0.0,0.0,907.202,172.198,0.0
182,12.4158,55.7259,9432.87,4.13179,446.643,0.0,0.0,0.0,0.0,0.0,0.0,40.7091,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0,116.08,0.0,0.0,60.3561,0.0,197.076,0.0,4067.87,0.0,0.0
183,10.3486,55.3948,19968.3,2.24813,1152.14,0.0,56.1847,0.0,941.151,0.0,0.0,1468.59,0.0,0.0,0.0,4500.0,282.701,0.0,0.0,0,549.347,0.0,0.0,6944.34,240.598,0.0,330.975,0.0,3500.0,0.0
184,8.76945,55.1587,20853.0,22.9058,9331.5,0.0,0.0,0.0,246.799,0.0,2353.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,508.865,2650.97,0.0,5738.81,0.0,0.0,0.0,0.0,0.0,0.0
185,12.4769,55.8771,6233.72,58.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6006.37,122.785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.118,0.0,0.0
186,8.62113,56.3769,15238.9,22.5319,426.852,0.0,114.814,0.0,0.0,0.0,0.0,0.0,9731.9,0.0,0.0,0.0,0.0,0.0,7.34709,0,0.0,421.377,746.815,3659.23,0.0,0.0,0.0,0.0,0.0,108.054
187,9.45733,55.5074,3614.82,15.9827,82.2307,63.5308,0.0,845.721,0.0,0.0,0.0,0.0,887.123,0.0,0.0,0.0,0.0,0.0,4.29368,0,1244.25,151.515,106.079,214.093,0.0,0.0,0.0,0.0,0.0,0.0
188,10.1644,56.1301,15531.9,41.8294,4433.98,0.0,0.0,0.0,228.729,0.0,1327.02,0.0,1627.73,0.0,0.0,1993.5,0.0,273.878,40.1516,0,750.635,1899.97,1893.57,843.09,0.0,177.826,0.0,0.0,0.0,0.0
189,8.96547,56.1371,15828.7,145.151,6096.24,65.7811,255.041,0.0,229.597,0.0,234.599,0.0,219.472,0.0,0.0,3730.05,0.0,0.0,0.0,0,267.686,421.993,338.486,3760.42,0.0,0.0,0.0,0.0,64.1365,0.0
190,12.2309,55.5601,17562.0,0.0,0.0,0.0,0.0,0.0,50.7595,0.0,0.0,0.0,7500.0,0.0,78.5349,0.0,0.0,6683.76,3170.4,0,0.0,78.5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,9.48772,55.8453,132.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51757,0,0.0,0.0,0.0,125.515,0.0,0.0,0.0,0.0,0.0,0.0
192,10.0762,56.4124,24037.6,42.6463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,4500.0,0.0,0.0,9466.02,2528.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,8.97848,56.1086,12738.5,20.1254,5579.51,0.0,0.0,0.0,172.31,0.0,179.172,0.0,0.0,0.0,0.0,867.444,0.0,185.618,50.6655,0,60.8212,0.0,0.0,5622.86,0.0,0.0,0.0,0.0,0.0,0.0
194,12.5242,55.833,19831.4,10.2263,0.0,0.0,0.0,0.0,327.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15406.4,353.225,0,240.633,102.606,0.0,2389.33,0.0,0.0,0.0,1001.46,0.0,0.0
195,9.35115,54.8318,368.711,6.74719,0.0,0.0,54.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.734,19.4202,0,0.0,101.994,0.0,36.3344,0.0,0.0,0.0,0.0,0.0,0.0
196,12.3624,55.7356,12261.0,38.4702,9090.61,94.0016,0.0,0.0,389.129,0.0,69.0549,98.2035,0.0,0.0,0.0,87.4969,0.0,0.0,7.41259,0,422.624,545.122,95.4768,415.096,0.0,0.0,0.0,908.313,0.0,0.0
197,12.3468,55.8692,2825.97,26.5692,186.722,215.302,509.656,0.0,0.0,0.0,443.477,0.0,0.0,0.0,0.0,314.986,0.0,0.0,14.1056,0,174.552,309.492,0.0,498.259,0.0,0.0,0.0,0.0,132.848,0.0
198,12.4832,55.673,8350.76,6.14515,2987.25,0.0,0.0,0.0,0.0,0.0,0.0,111.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,190.937,170.828,0.0,4304.81,0.0,78.0313,0.0,500.98,0.0,0.0
199,9.78647,55.8864,11346.5,691.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6992.01,0.0,0.0,0.0,0.0,3503.68,3.38369,0,0.0,0.0,0.0,156.199,0.0,0.0,0.0,0.0,0.0,0.0
200,12.5495,55.7026,43586.2,131.682,9331.5,0.0,0.0,5014.03,5281.2,30.554,1648.62,4000.0,126.021,0.0,0.0,4885.96,0.0,0.0,7.63521,0,482.932,1619.95,116.926,6246.73,592.099,0.0,0.0,3638.31,0.0,432.007
201,12.4873,55.9376,3100.96,66.5143,110.584,0.0,70.8815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.463,25.7024,0,0.0,0.0,0.0,0.0,0.0,58.6077,0.0,2072.21,0.0,0.0
202,12.2298,55.5616,12220.3,0.0,0.0,0.0,0.0,0.0,56.7265,0.0,0.0,0.0,2270.36,0.0,75.2013,0.0,0.0,6572.44,3170.4,0,0.0,75.2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
