,longitude,latitude,gravity,traffic,apartments,cinemas,clinics,colleges,communityCentres,conferenceCentres,dentists,eventsVenues,fastFoods,hospitals,hotels,leisureFitnessCentres,leisureStadiums,placesOfWorship,restaurants,shopMalls,shopSupermarkets,sportsCentres,sportsHalls,stadiums,substationMinorDistributions,theatres,universities,ratios_length,minCapacity,maxCapacity,slug,use,kommune
179,10.8819,56.4135,47032.7,19.3196,14468.3,25.6162,0.0,222.56,0.0,0.0,27.3656,0.0,204.808,0.0,0.0,723.163,74.3166,8934.07,19228.0,0.0,3105.12,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,5yw393,10.95,Norddjurs
180,12.4976,55.8832,41741.0,0.0,11346.6,13.8534,0.0,0.0,0.0,0.0,0.0,0.0,20244.3,0.0,0.0,375.047,0.0,106.771,2129.01,447.528,6950.41,0.0,0.0,0.0,127.422,0,0,6,60.0,300.0,dnpzzw,11.04,Hørsholm
181,12.6591,55.5956,35121.4,0.0,582.797,1.26999,0.0,0.0,0.0,0.0,1.64372,0.0,0.0,0.0,0.0,0.0,0.0,273.573,383.248,839.405,21219.1,0.0,0.0,0.0,11820.4,0,0,2,300.0,300.0,mzx6r2,11.15,Dragør
182,11.7902,55.4294,6680.15,13.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.783,0.0,218.26,0.0,0.0,6121.68,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,6keynk,11.19,Ringsted
183,9.02687,56.5627,29486.0,54.4399,240.907,0.0,2936.15,56.9722,11.7085,0.0,30.6646,0.873928,2386.53,0.0,27.3186,4637.78,98.2237,919.311,2323.19,43.0438,15718.9,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,628ydg,11.6,Skive
184,9.93137,56.0325,51058.0,521.627,3009.4,9.51853,1273.88,0.0,881.433,0.0,0.0,0.646453,0.0,509.768,0.0,3250.47,162.169,281.512,11733.2,965.757,27349.0,0.0,0.0,0.0,1109.62,0,0,2,43.0,50.0,nz32ey,11.8,Skanderborg
185,12.6132,56.0394,11492.3,181.437,1040.2,0.0,444.482,1449.33,273.817,0.0,0.0,2.40693,0.0,0.0,0.0,0.0,0.0,1539.37,5646.67,15.4277,899.165,0.0,0.0,0.0,0.0,0,0,10,22.0,50.0,9kedyp,11.94,Helsingør
186,12.521,55.7751,48442.5,1643.2,1428.8,1.29366,3436.72,235.247,23.5188,0.0,0.0,0.0,222.875,0.0,0.0,352.929,0.0,102.508,222.743,0.0,20353.2,0.0,0.0,0.0,20419.5,0,0,6,60.0,300.0,qk85yd,12.06,Lyngby-Taarbæk
187,12.5196,55.7822,6693.4,400.952,1842.89,0.0,763.634,151.584,17.1828,0.0,0.0,0.0,0.0,0.0,0.0,252.316,97.1502,0.0,359.021,0.0,1341.52,0.0,191.387,0.0,1275.76,0,0,2,300.0,300.0,rp535z,12.11,Lyngby-Taarbæk
188,11.9088,55.0122,8399.35,0.0,1761.57,3.5949,0.0,0.0,28.6521,0.0,3.57436,0.0,0.0,91.7097,0.0,1829.55,152.411,647.179,2555.67,0.0,1325.45,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,xpmnk7,12.19,Vordingborg
189,12.3808,55.6514,3814.06,0.0,61.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.498,0.0,0.0,51.965,0.0,0.0,0.0,0.0,366.532,0.0,0.0,0.0,3121.85,0,0,2,22.0,50.0,qke3yy,12.41,Brøndby
190,10.0258,56.4824,23501.4,24.0881,863.295,0.0,0.0,0.0,361.215,0.0,0.0,0.600548,3556.48,0.0,0.0,0.0,91.9189,390.162,792.439,0.0,17421.2,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,reqydq,12.68,Randers
191,8.69696,56.955,12500.2,0.0,531.484,77.1112,0.0,0.0,256.939,0.0,0.0,16.1921,2236.73,627.387,0.0,934.425,0.0,531.445,3989.98,78.8482,3219.66,0.0,0.0,0.0,0.0,0,0,6,300.0,300.0,njj9qm,12.77,Thisted
192,9.87627,57.0056,50196.6,0.0,583.354,6.18395,0.0,0.0,0.0,0.0,0.0,0.0,27544.1,0.0,0.0,0.0,0.0,0.0,17979.8,380.458,3702.7,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,7n3j3y,12.85,Aalborg
193,12.3866,55.7329,30376.4,35.0755,0.0,0.0,403.486,259.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.46,0.0,144.44,13302.7,0.0,13473.0,0.0,0.0,0.0,1415.74,0,0,1,50.0,50.0,x5623z,12.92,Ballerup
194,12.5911,55.7022,43376.3,31.3634,13445.5,3.12261,707.287,0.0,30.2258,481.836,1.67706,0.518036,868.211,0.0,0.0,596.07,0.0,1094.19,3126.34,12.2557,1430.07,2106.21,50.221,0.0,19391.2,0,0,8,300.0,300.0,jrqpkp,13.11,København
195,12.0669,55.6354,42881.5,51.2411,2738.52,0.0,0.0,0.0,47.6279,30989.8,2.64469,0.0,1221.54,0.0,0.0,272.677,384.034,513.808,1107.45,0.0,3241.46,1849.19,0.0,0.0,461.51,0,0,20,22.0,300.0,exx87z,13.15,Roskilde
196,9.72128,55.5673,22872.4,0.0,969.84,0.0,0.0,0.0,22.1811,0.0,0.0,0.596743,1186.81,0.0,0.0,93.0272,0.0,511.985,0.0,0.0,20088.0,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,qke39y,13.24,Fredericia
197,9.48196,55.2556,27969.5,35.8074,1805.24,2.47319,639.304,1818.86,52.7061,0.0,0.0,3.46544,7190.22,0.0,0.0,0.0,0.0,494.38,918.158,0.0,14808.0,0.0,0.0,200.972,0.0,0,0,2,43.0,50.0,eeq8wm,13.54,Haderslev
198,10.1495,55.975,47339.8,3.10893,1450.03,13.1028,0.0,0.0,0.0,0.0,0.0,1.24256,1186.89,0.0,84.8139,211.037,293.953,1455.14,15990.1,0.0,26650.4,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,nz32d8,13.61,Odder
199,10.1361,56.1535,13599.5,0.0,500.843,0.0,0.0,0.0,151.822,0.0,0.0,0.0,0.0,0.0,0.0,1062.25,0.0,740.15,0.0,460.968,10610.9,0.0,72.5712,0.0,0.0,0,0,2,43.0,50.0,qke323,13.77,Århus
200,8.77031,55.3332,25449.4,57.6035,2021.65,0.0,0.0,55.3495,133.012,0.0,0.0,1.17141,0.0,0.0,0.0,949.565,0.0,141.543,1573.64,239.226,19949.7,326.945,0.0,0.0,0.0,0,0,4,43.0,300.0,gex3p9,13.79,Esbjerg
201,8.24257,56.0921,46823.5,7.7072,12552.0,13.2975,984.99,0.0,0.0,0.0,27.5232,1.41815,5113.55,214.865,0.0,0.0,0.0,2418.04,4395.01,0.0,21095.1,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,dne2kp,14.35,Ringkøbing-Skjern
202,8.43433,55.4718,20779.9,0.0,9225.01,0.0,2469.82,68.8819,16.1256,0.0,32.7329,0.0,0.0,0.0,0.0,1900.11,0.0,350.592,2834.1,0.0,3882.51,0.0,0.0,0.0,0.0,0,0,6,300.0,300.0,gmje2d,14.4,Esbjerg
203,10.222,56.1605,3349.04,0.0,489.273,3.16818,313.323,232.934,36.3434,0.0,1.94931,3.59072,0.0,0.0,2.41787,265.825,0.0,132.702,1124.05,0.0,743.471,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,39g8wp,14.42,Århus
204,9.87932,57.0048,30358.6,0.0,836.102,4.41484,0.0,0.0,0.0,0.0,0.0,0.0,9516.38,0.0,0.0,0.0,0.0,0.0,4747.72,165.02,15089.0,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,ymrgmd,14.64,Aalborg
205,12.4497,55.7202,40895.2,974.609,10336.9,29.4057,0.0,0.0,16.7897,0.0,0.0,0.535664,4113.94,0.0,4.55977,1296.57,0.0,2105.12,3576.25,226.534,5005.68,0.0,0.0,0.0,13208.4,0,0,6,60.0,300.0,9k9eg3,14.68,Herlev
206,9.41918,55.0462,45284.8,0.0,755.389,115.671,0.0,0.0,267.647,0.0,0.0,2.2163,0.0,0.0,0.0,379.724,0.0,2654.63,26431.9,0.0,14595.9,0.0,81.6982,0.0,0.0,0,0,2,22.0,50.0,5yw3gj,14.7,Aabenraa
207,12.5909,55.6427,28419.3,1.99137,11689.5,0.0,0.0,0.0,11.4128,313.396,0.0,0.547966,0.0,319.672,0.0,0.0,0.0,0.0,421.37,0.0,1236.94,338.834,52.5262,0.0,14033.1,0,0,2,150.0,150.0,256kqp,14.74,København
208,12.562,55.6765,74478.9,22.4915,15457.5,197.849,760.61,150.016,66.2284,0.0,1.39261,25.5912,4678.24,0.0,403.255,2508.4,0.0,2003.97,19758.1,0.0,15890.9,225.012,0.0,0.0,12329.3,0,0,5,22.0,50.0,628y5k,14.93,København
209,12.4397,55.7285,25782.3,563.27,14359.2,0.0,0.0,0.0,316.705,0.0,0.0,15.7192,0.0,190.615,12.218,501.442,0.0,1873.66,968.795,23.6403,925.912,0.0,0.0,0.0,6031.14,0,0,2,43.0,50.0,yr68wy,15.1,Herlev
210,12.0652,55.8478,22336.9,74.9499,934.555,0.0,0.0,0.0,12.6815,0.0,0.0,0.0,310.178,0.0,0.0,680.006,0.0,0.0,292.347,0.0,12777.7,0.0,0.0,0.0,7254.45,0,0,2,43.0,50.0,39g8qx,15.33,Frederikssund
211,10.1894,56.1703,47078.5,0.0,7168.8,0.0,0.0,0.0,116.571,0.0,14.9804,0.0,17257.3,0.0,0.0,1187.4,0.0,1188.67,9685.13,737.67,9722.03,0.0,0.0,0.0,0.0,0,0,3,11.0,50.0,5yw339,15.56,Århus
212,10.8051,55.3096,38378.0,218.831,481.059,1.43789,1292.06,0.0,31.9233,0.0,0.0,0.0,23906.5,0.0,4.62969,0.0,179.594,341.891,658.01,0.0,10578.7,0.0,0.0,0.0,683.423,0,0,9,60.0,300.0,drxx56,15.62,Nyborg
213,12.5404,55.7113,21561.9,7.6557,10678.4,0.0,0.0,62.5627,857.662,0.0,5.28177,0.0,0.0,299.802,0.0,171.651,0.0,685.567,1046.07,11.475,1349.24,373.729,67.7418,0.0,5945.08,0,0,2,43.0,50.0,wj6pz7,15.85,København
214,9.75905,55.4966,17779.6,0.0,15831.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.21,0.0,0.0,214.871,0.0,314.617,0.0,0.0,0.0,0.0,0,0,4,22.0,300.0,dne2dr,16.01,Middelfart
215,12.6203,55.6546,36875.8,11.5574,4746.51,0.0,0.0,0.0,0.0,0.0,5.67707,1.82629,631.456,3201.94,4.03258,59.1624,0.0,4963.95,2315.08,0.0,2555.88,0.0,138.324,0.0,18240.4,0,0,2,43.0,50.0,995rxg,16.59,København
216,10.1036,56.1828,41901.0,0.0,105.459,0.0,0.0,0.0,22.0722,0.0,0.0,0.0,20244.3,0.0,0.0,0.0,0.0,0.0,4522.35,0.0,16843.5,0.0,0.0,0.0,163.268,0,0,2,22.0,50.0,7w9qrp,16.83,Århus
217,12.4627,55.6925,21278.4,0.0,5058.57,0.0,0.0,53.1969,0.0,0.0,32.5744,0.8568,0.0,0.0,0.0,2605.45,0.0,119.489,10398.4,0.0,970.578,0.0,0.0,0.0,2039.29,0,0,9,60.0,300.0,5ykjz2,16.87,Rødovre
218,9.33597,55.0732,30918.1,0.0,1501.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7385.1,2655.97,0.0,19375.2,0.0,0.0,0.0,0.0,0,0,8,22.0,120.0,kpw3zm,17.48,Aabenraa
219,12.3891,55.7318,10066.8,0.294951,0.0,0.0,312.039,126.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.599,0.0,115.822,2572.2,0.0,1990.42,0.0,0.0,0.0,4480.34,0,0,4,300.0,300.0,yr7g6z,17.53,Ballerup
220,9.99318,57.0183,579.919,36.0309,335.97,0.0,0.0,67.9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.015,0.0,0.0,0.0,0.0,0,0,4,300.0,300.0,ymz9ek,17.84,Aalborg
221,10.3768,55.3943,51872.9,171.367,2855.7,15.2595,0.0,270.417,24.0579,0.0,19.7596,12.3632,1202.56,562.584,0.0,394.2,0.0,1177.18,15074.3,0.0,21380.6,303.313,0.0,0.0,8409.22,0,0,3,50.0,300.0,mw5pde,17.89,Odense
222,9.93466,57.0367,46017.2,0.0,9701.98,0.0,24479.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.44,0.0,366.886,241.193,0.0,4277.75,0.0,140.344,0.0,554.719,0,0,4,43.0,300.0,zn6djm,18.16,Aalborg
223,12.3552,55.6146,33416.0,130.371,320.824,0.0,0.0,259.834,50.145,0.0,0.0,0.0,0.0,0.0,0.0,5888.11,0.0,1784.93,10947.5,0.0,14034.3,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,2j72qy,18.38,Ishøj
224,12.5866,55.6661,60881.1,56.5074,6443.72,0.0,22840.1,0.0,38.838,0.0,5.69808,5.38912,0.0,0.0,225.041,6375.89,0.0,591.595,11135.3,0.0,2267.78,0.0,68.5851,0.0,10826.6,0,0,6,150.0,150.0,z2w6mk,19.5,København
225,11.0912,55.6787,25452.0,35.2821,756.422,54.4718,0.0,0.0,890.75,0.0,0.0,6.5763,0.0,0.0,0.0,146.71,0.0,330.253,7849.35,0.0,15382.2,0.0,0.0,0.0,0.0,0,0,6,43.0,300.0,995rz5,19.52,Kalundborg
226,8.14186,55.5556,18259.2,0.0,324.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.65,1559.35,0.0,13866.8,0.0,0.0,0.0,0.0,0,0,4,11.0,150.0,7n35q8,20.0,Varde
227,11.8736,54.7675,40141.7,0.0,10179.4,2.19803,3618.8,0.0,82.8139,0.0,0.0,0.0,5903.99,0.0,0.0,399.716,0.0,1062.74,16681.4,0.0,1795.32,0.0,0.0,0.0,415.337,0,0,3,22.0,50.0,kj9r83,20.06,Guldborgsund
228,10.6789,56.2027,31711.2,0.0,4410.58,0.0,0.0,0.0,151.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.633,12028.2,0.0,14965.2,0.0,0.0,0.0,0.0,0,0,4,22.0,300.0,yr68n5,20.35,Syddjurs
229,12.3352,55.6581,5459.31,715.125,0.0,0.0,0.0,0.0,9.87215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.689,953.864,0.0,1289.03,0.0,0.0,0.0,2378.73,0,0,6,22.0,150.0,998pnx,20.65,Albertslund
230,8.59171,56.4933,28929.3,0.0,8182.45,15.834,0.0,0.0,47.2312,0.0,0.0,0.0,300.46,0.0,0.0,0.0,0.0,423.318,15322.8,0.0,4637.21,0.0,0.0,0.0,0.0,0,0,7,11.0,50.0,d9ekwk,21.68,Struer
231,12.46,55.6456,73239.1,377.568,524.171,0.0,0.0,0.0,0.0,0.0,0.0,1.61733,20244.3,117.181,0.0,0.0,0.0,409.168,12892.9,0.0,17432.4,0.0,0.0,0.0,21239.9,0,0,9,60.0,300.0,re9ney,21.69,Hvidovre
232,9.54478,55.709,44598.5,0.0,16621.8,1.52519,18146.1,0.0,9.87087,0.0,0.0,0.0,0.0,78.9377,8.25297,290.227,93.2414,901.282,1315.99,18.7878,7112.5,0.0,0.0,0.0,0.0,0,0,3,22.0,50.0,qkex2x,21.97,Vejle
233,11.7857,55.2527,13358.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003.17,0.0,0.0,0.0,0.0,0.0,918.188,119.454,4317.88,0.0,0.0,0.0,0.0,0,0,3,11.0,50.0,yr68rq,22.47,Næstved
234,12.5351,55.6639,54730.4,13.1803,9090.79,0.0,593.152,4955.98,62.0057,0.0,0.0,5.82243,1438.92,0.0,0.0,210.5,0.0,2059.91,2106.57,0.0,16599.7,0.0,0.0,0.0,17593.8,0,0,6,300.0,300.0,rpe5py,23.53,København
235,12.0841,55.642,54814.1,42.3445,16321.3,0.0,0.0,0.0,381.526,0.0,67.045,6.91705,2621.09,146.869,0.0,857.888,104.881,4317.33,27122.0,9.61614,2013.06,261.625,0.0,0.0,540.665,0,0,11,22.0,150.0,jrqpqp,24.94,Roskilde
236,11.7176,55.7146,55344.2,57.1131,782.959,2.86388,0.0,102.718,0.0,0.0,0.0,3.33924,16201.4,241.812,4.2762,710.271,0.0,1451.17,12502.0,10.3758,23273.8,0.0,0.0,0.0,0.0,0,0,3,50.0,300.0,gex3n7,25.18,Holbæk
237,12.2855,55.6602,30348.7,309.935,278.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21491.5,0.0,0.0,0.0,0.0,0.0,225.978,0.0,154.883,0.0,0.0,0.0,7887.94,0,0,7,22.0,75.0,x675q,25.37,Høje Taastrup
238,12.295,55.5827,54157.3,0.0,15356.7,0.0,0.0,0.0,15.713,0.0,0.0,0.628494,0.0,0.0,0.0,147.323,0.0,1439.78,0.0,947.015,20474.9,0.0,0.0,0.0,15775.2,0,0,4,43.0,300.0,2j72ky,25.43,Greve
239,12.6058,55.6687,56592.6,0.0,9570.2,3.12465,381.305,0.0,93.208,0.0,5.36881,4.86768,0.0,0.0,0.0,1202.53,0.0,660.762,1378.19,24.5597,19309.6,0.0,246.713,0.0,23712.1,0,0,6,60.0,300.0,r32mkw,25.61,København
240,9.55111,56.1683,55159.8,146.814,9513.93,3.93483,2410.44,1296.84,0.0,0.0,0.0,4.43842,3061.86,243.214,0.0,1437.8,0.0,4322.69,22028.7,0.0,10689.2,0.0,0.0,0.0,0.0,0,0,4,300.0,300.0,drjk6y,26.91,Silkeborg
241,12.5319,55.7059,70413.9,122.098,16303.2,0.0,897.141,799.266,182.418,1460.24,3.67281,0.0,0.0,0.0,0.0,608.067,0.0,1492.73,7463.84,38.636,5710.48,9918.83,0.0,0.0,25413.3,0,0,9,60.0,300.0,qpzp2r,27.21,København
242,12.6226,55.6699,13591.2,0.280607,737.958,0.0,0.0,0.0,18.2125,0.0,0.0,12.0377,0.0,0.0,0.0,803.728,0.0,90.2601,1524.24,0.0,746.876,0.0,0.0,0.0,9657.64,0,0,4,300.0,300.0,zne2gp,27.28,København
243,11.8552,54.7589,33348.5,0.0,78.4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20244.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13025.7,0.0,0.0,0.0,0.0,0,0,6,43.0,300.0,mw5pee,29.07,Guldborgsund
244,12.6244,55.6271,33304.2,0.0,11958.6,0.0,209.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.782,0.0,0.0,2748.99,0.0,1769.11,0.0,311.535,0.0,16184.6,0,0,9,60.0,300.0,qpp9jr,29.55,Tårnby
245,10.4332,55.3781,37531.0,0.0,1365.37,3.21728,0.0,0.0,9.63526,0.0,1.80467,0.0,14324.9,0.0,0.0,78.429,0.0,0.0,419.487,16.8005,21204.9,0.0,106.494,0.0,0.0,0,0,5,11.0,300.0,yr6w8k,31.65,Odense
246,12.5297,55.6784,75381.5,82.6618,16370.0,22.572,1077.27,241.882,33.615,0.0,9.57341,4.06689,3126.48,80.5531,0.0,1403.03,0.0,3205.44,19139.3,82.0369,15464.4,0.0,0.0,0.0,15038.6,0,0,4,300.0,300.0,39g88z,32.42,Frederiksberg
247,10.6154,55.0639,57530.4,8.35983,10061.6,2.4124,0.0,0.0,431.711,0.0,3.9274,0.553203,3945.97,34.2504,0.0,81.274,0.0,2348.41,2620.8,14.2851,20667.1,0.0,0.0,0.0,17309.7,0,0,8,22.0,300.0,39gnqe,33.2,Svendborg
248,12.0822,55.6373,62874.8,201.555,8702.5,0.0,0.0,0.0,178.753,395.614,9.46229,5.13844,1387.92,310.332,0.0,320.226,248.643,5075.52,27113.5,0.0,17572.5,538.79,0.0,0.0,814.374,0,0,6,43.0,300.0,x562jz,34.07,Roskilde
249,12.2171,55.5342,32371.0,137.878,2470.15,2.27778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.187,0.0,721.965,5686.11,0.0,22691.4,0.0,0.0,0.0,0.0,0,0,10,22.0,150.0,xp67g9,35.34,Solrød
250,12.4785,55.7112,43765.5,0.0,15699.5,0.0,0.0,0.0,0.0,0.0,140.668,1.58819,0.0,0.0,0.0,1347.58,0.0,1176.2,3305.57,0.0,14914.0,0.0,0.0,0.0,7180.31,0,0,8,43.0,300.0,jq8x28,36.82,København
251,8.96995,56.1348,32689.5,58.6438,1039.68,6.00152,13795.9,0.0,199.998,0.0,47.7667,0.0,661.897,0.0,0.0,855.304,0.0,690.869,3667.2,619.044,11047.2,0.0,0.0,0.0,0.0,0,0,7,22.0,300.0,x5622x,38.09,Herning
252,12.5718,55.6689,49857.0,9.44964,1768.62,3.60714,1612.35,145.194,90.393,0.0,3.84244,12.5155,1254.29,0.0,59.3636,293.958,0.0,430.943,18942.3,0.0,1428.21,647.272,0.0,0.0,23154.7,0,0,8,300.0,300.0,5y3yrq,40.86,København
253,12.5416,55.6472,33435.5,0.0,7649.09,0.0,0.0,0.0,15.2371,0.0,0.0,0.703964,0.0,0.0,0.0,270.704,0.0,221.578,1111.99,0.0,1059.43,0.0,0.0,0.0,23106.8,0,0,9,60.0,300.0,eek65z,40.9,København
254,8.44414,55.4657,27717.1,0.0,8381.29,2.04065,3529.85,0.0,193.246,0.0,14.0035,0.804353,1044.7,89.8071,16.2417,2007.32,0.0,1657.32,9828.2,41.7459,910.533,0.0,0.0,0.0,0.0,0,0,12,250.0,250.0,qpzd63,43.0,Esbjerg
255,12.559,55.6761,48926.6,41.1486,10541.3,52.1501,455.176,167.473,80.0636,0.0,1.73985,8.29218,2384.76,0.0,351.866,1012.52,0.0,1484.71,13305.6,0.0,4141.86,213.85,0.0,0.0,14684.2,0,0,5,11.0,50.0,wj3qw6,43.53,København
256,12.4744,55.6613,33258.9,0.289523,6596.58,0.0,0.0,0.0,19.7597,0.0,0.0,0.0,0.0,0.0,0.0,902.512,0.0,408.735,1460.21,142.982,14888.7,0.0,0.0,0.0,8839.2,0,0,12,22.0,300.0,k2z5z5,47.37,Hvidovre
257,8.21379,56.7053,13130.2,0.0,881.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.563,12144.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,11.0,80.0,xrqjqj,50.49,Thyborøn
258,12.2914,55.9292,42652.1,77.8778,3246.57,2.44156,0.0,142.356,0.0,0.0,4.8214,2.84522,0.0,0.0,0.0,184.397,0.0,652.97,4585.23,24.7926,13019.9,0.0,0.0,0.0,20707.9,0,0,7,22.0,300.0,kdp2q,52.53,Hillerød
259,12.5606,55.713,51013.0,29.948,13507.1,0.0,0.0,61.1428,31.4423,0.0,138.577,0.0,577.707,161.548,0.0,802.212,0.0,865.12,2014.77,0.0,17509.4,455.284,68.6554,0.0,14790.0,0,0,10,300.0,300.0,zpndpr,55.16,København
260,9.46287,55.5126,30526.1,34.4568,0.0,38.0691,0.0,449.678,0.0,0.0,0.0,0.0,12911.6,0.0,0.0,75.5194,0.0,447.453,12804.5,227.206,3537.62,0.0,0.0,0.0,0.0,0,0,20,250.0,250.0,5y3zkg,67.26,Kolding
261,10.0618,56.4303,26519.8,63.6402,252.704,0.0,1660.36,108.564,0.0,0.0,0.0,0.0,5495.63,0.0,0.0,0.0,0.0,400.37,16775.7,276.856,1485.98,0.0,0.0,0.0,0.0,0,0,16,250.0,250.0,njjg6y,70.82,Randers
262,12.5048,55.7727,61371.1,0.0,3770.87,19.5588,474.078,0.0,184.493,0.0,0.0,3.25065,4870.62,0.0,15.1054,4601.1,74.0488,9403.75,9880.64,937.863,14936.7,0.0,144.956,0.0,12054.1,0,0,12,250.0,250.0,rggmqx,90.9,Lyngby-Taarbæk
263,10.4267,55.3865,39218.0,21.5511,966.539,23.5823,0.0,0.0,36.7787,0.0,25.4255,0.0,23228.5,0.0,0.0,191.932,0.0,0.0,11429.0,109.676,3185.06,0.0,0.0,0.0,0.0,0,0,15,250.0,250.0,kjdxe9,93.89,Odense
264,10.0633,56.4296,39929.3,68.7279,375.132,0.0,988.02,150.242,0.0,0.0,0.0,0.0,10529.1,0.0,0.0,0.0,0.0,477.085,24336.6,632.945,2371.36,0.0,0.0,0.0,0.0,0,0,44,22.0,300.0,6k7qmg,94.53,Randers
265,12.2748,55.643,13822.2,0.0,257.533,0.0,0.0,0.0,8.00628,0.0,0.0,0.51318,0.0,0.0,0.0,3248.16,0.0,0.0,337.17,278.218,6905.85,0.0,0.0,0.0,2786.79,0,0,28,250.0,250.0,exxrn6,103.28,Høje Taastrup
