,Unnamed: 0,slug,status_3_ratio_mean,status_3_ratio_var,latitude,longitude,ratios,ratios_length,minCapacity,maxCapacity,NAME_2
178,362,ypp2yx,0.0666705148926345,0.0154587503059473,56.172876,10.196563,"[0.08483587609801202, 0.06949896097898868, 0.05864696374971138, 0.05379819903024705]",4,225.0,225.0,Århus
179,181,geye9q,0.0658942224324111,0.0216213941485208,55.472953,8.435814,"[0.10759044691416411, 0.007093875620714117, 0.08299834476235517]",3,60.0,300.0,Esbjerg
180,234,mwrmwy,0.064516129032258,0.0205452554720234,55.060149,10.608458,"[0.023439313065676492, 0.08865165931770712, 0.08145741471339057]",3,22.0,75.0,Svendborg
181,304,rp75w9,0.0644383184011026,0.0332433482740098,57.033893,9.908146,"[0.050816279604506784, 0.0781070526073972]",2,300.0,300.0,Aalborg
182,91,7nzpw9,0.0639089007669068,0.0329904817036495,56.470719,10.031144,"[0.05995816871949802, 0.06785963281431559]",2,150.0,150.0,Randers
183,316,wj6ex8,0.0634395907123179,0.0121005371767599,56.108643,8.978481,"[0.07319952774498228, 0.08311688311688312, 0.018417945690672965, 0.01936245572609209, 0.10531286894923259, 0.08122786304604486]",6,60.0,300.0,Herning
184,41,5jq9ge,0.0630784218217243,0.0304903017656938,55.4824,12.186404,"[0.04335119337554798, 0.08280565026790063]",2,300.0,300.0,Køge
185,322,wqrw9x,0.0625485625485625,0.0103091946178913,55.845299,9.487717,"[0.05617715617715618, 0.09230769230769231, 0.026806526806526808, 0.015850815850815853, 0.1414918414918415, 0.04265734265734266]",6,150.0,150.0,Hedensted
186,38,5jn75z,0.0619773733398917,0.0303596707476248,56.137189,10.177534,"[0.08284023668639054, 0.04131824889326119]",2,300.0,300.0,Århus
187,165,ej672k,0.0619633325597586,0.0322552902057902,56.23066,10.237237,"[0.05198421907635182, 0.07194244604316546]",2,150.0,150.0,Århus
188,39,5jnk7y,0.061377245508982,0.0334929656926643,55.731444,9.135783,"[0.06333486872409028, 0.05941962229387379]",2,150.0,150.0,Billund
189,113,8nkngr,0.061063385186905,0.0311055108443669,55.708399,11.900309,"[0.07415155741515574, 0.048061295565358715]",2,75.2,75.2,Lejre
190,36,3ryq3r,0.0589519650655021,0.0296540467206512,55.765375,12.488927,"[0.06857976653696499, 0.049490538573508006]",2,300.0,300.0,Lyngby-Taarbæk
191,178,geg28p,0.0587415130940834,0.0079632230058108,55.391936,11.352533,"[0.08341416100872939, 0.13554801163918526, 0.07977691561590688, 0.12148399612027158, 0.0019398642095053346, 0.013094083414161009, 0.014791464597478177, 0.01988360814742968]",8,50.0,300.0,Slagelse
192,217,kp7jk5,0.058684901869881,0.0102928214722795,55.685449,12.451551,"[0.04033379694019471, 0.09573481687528976, 0.043115438108484005, 0.08368103847936949, 0.028280018544274456, 0.06096430227167362]",6,150.0,150.0,Rødovre
193,151,dr85e6,0.058,0.0099389921811668,56.450115,9.391854,"[0.006823529411764706, 0.05364705882352941, 0.09247058823529412, 0.011058823529411765, 0.07270588235294118, 0.11129411764705882]",6,60.0,300.0,Viborg
194,372,yr7yq2,0.0576741996233521,0.0194079059684092,57.587952,9.958504,"[0.06426553672316385, 0.09157250470809793, 0.017184557438794726]",3,60.0,300.0,Hjørring
195,319,wjyrnn,0.0574100378787878,0.0104573523911265,57.039356,9.93138,"[0.011600378787878788, 0.05658143939393939, 0.1025094696969697, 0.06131628787878788, 0.008996212121212122, 0.10345643939393939]",6,60.0,300.0,Aalborg
196,385,z65qz,0.0568050081150011,0.028544242349681,55.56086,12.22931,"[0.022490146070020867, 0.09111987015998145]",2,43.0,50.0,Greve
197,71,6ejdj8,0.0566007653061224,0.0286135132880904,55.410292,10.339689,"[0.041135204081632654, 0.07206632653061225]",2,300.0,300.0,Odense
198,75,6krm3r,0.0538419276351934,0.0088630688471966,55.946966,12.04781,"[0.045443842712502944, 0.11043089239463151, 0.004944666823640216, 0.0030609842241582294, 0.08523663762655992, 0.073934542029668]",6,60.0,300.0,Halsnæs
199,294,re8djg,0.0536651234567901,0.0093843152969413,56.456639,9.394074,"[0.043055555555555555, 0.07291666666666667, 0.025925925925925925, 0.056712962962962965, 0.046064814814814815, 0.07731481481481481]",6,150.0,150.0,Viborg
200,8,27y26,0.053501400560224,0.0110150546326398,55.702638,12.57475,"[0.0838001867413632, 0.019374416433239963, 0.10947712418300654, 0.021241830065359478, 0.03361344537815126]",5,22.0,110.0,København
201,182,gjenxn,0.0521536670547147,0.0265061897018499,55.360752,9.483662,"[0.06775320139697323, 0.03655413271245635]",2,150.0,150.0,Kolding
202,343,xpxznm,0.0511194614059809,0.0088052873725806,55.582639,12.297531,"[0.09182714889619539, 0.01338656646312823, 0.0018788163457022077, 0.09417566932832315, 0.099577266322217, 0.0058713010803193985]",6,60.0,300.0,Greve
203,164,eerm7k,0.0507884972170686,0.0266474876152775,55.46024,10.656291,"[0.06771799628942486, 0.03385899814471243]",2,22.0,60.0,Kerteminde
204,86,7n6e5x,0.0506190252311549,0.0089453282415555,55.223334,11.758216,"[0.05077574047954866, 0.10272684532204984, 0.0016455101081335214, 0.0030559473436765397, 0.07263751763046544, 0.07287259050305595]",6,60.0,300.0,Næstved
205,7,25zew9,0.0502915451895043,0.0137824180184137,56.377499,8.620042,"[0.021865889212827987, 0.03231292517006803, 0.08697764820213799, 0.06000971817298348]",4,150.0,150.0,Holstebro
206,202,jz262g,0.0493956299395629,0.0040672933359318,56.954006,8.692057,"[0.03509995350999535, 0.04160855416085542, 0.006741050674105067, 0.009762900976290097, 0.04625755462575546, 0.0023245002324500234, 0.00046490004649000463, 0.3179916317991632, 0.014179451417945141, 0.019525801952580194]",10,22.0,300.0,Thisted
207,129,9e62kk,0.0483646485734168,0.0241684386943021,56.126907,10.185179,"[0.0554395731848759, 0.041289723961957785]",2,150.0,150.0,Århus
208,197,jre33n,0.0472890833941162,0.025182945836538,55.84925,11.574277,"[0.042791150012156574, 0.051787016776075855]",2,150.0,150.0,Odsherred
209,22,33r3q9,0.0468958480496036,0.0082610873598965,57.444144,10.539302,"[0.08194019307746644, 0.009418412997409937, 0.06828349423122204, 0.06404520838238757, 0.05392041441017189, 0.0037673651989639746]",6,60.0,300.0,Frederikshavn
210,145,dn8jdj,0.0468762126503686,0.0075443849991598,55.478315,8.493108,"[0.02840512223515716, 0.06845168800931316, 0.020023282887077998, 0.04423748544819558, 0.03445867287543655, 0.08568102444703143]",6,150.0,150.0,Esbjerg
211,157,dxx9kq,0.0455868653935724,0.0043125718842786,56.137094,8.965468,"[0.2505822077317187, 0.09385188635305076, 0.0055891942244993015, 0.010246856078248719, 0.0032603632976245926, 0.0006986492780624127, 0.0004657661853749418, 0.0]",8,22.0,50.0,Herning
212,2,257jn3,0.0450534138411518,0.0117618206073905,56.453939,9.449268,"[0.049001393404551785, 0.03344170924291686, 0.03158383650719926, 0.06618671620993961]",4,150.0,150.0,Viborg
213,325,wxjqew,0.0446901635567841,0.0129792876198119,55.73369,9.127637,"[0.01612531674729325, 0.06611379866390232, 0.036627505183137524, 0.0598940336328035]",4,150.0,150.0,Billund
214,396,zprj3z,0.0434571497936392,0.0221518140327679,56.381011,10.506181,"[0.04782714251031804, 0.03908715707696043]",2,150.0,150.0,Syddjurs
215,135,9eyjd9,0.0434117647058823,0.0074701175363061,55.697788,11.72707,"[0.06023529411764706, 0.11223529411764706, 0.002823529411764706, 0.03676643884044308, 0.0037709168041480086, 0.04360122554796135]",6,60.0,300.0,Holbæk
216,282,qkq78g,0.0421598205306722,0.0072750617309489,57.022229,9.904365,"[0.017637502900905083, 0.015548851241587376, 0.054304943142260385, 0.07704803898816431, 0.03759572986771873, 0.05082385704339754]",6,150.0,150.0,Aalborg
217,232,mwr3g9,0.0405582542987123,0.0069540612555049,55.626112,12.097063,"[0.03469812630117974, 0.018505667360629193, 0.04533888503354152, 0.05343511450381679, 0.04765209345362017, 0.04371963913948647]",6,150.0,150.0,Roskilde
218,371,yr7n75,0.0402700186219739,0.0074324041134545,57.417747,10.522992,"[0.040502793296089384, 0.054702048417132214, 0.030027932960893854, 0.03328677839851024, 0.03165735567970205, 0.05144320297951583]",6,150.0,150.0,Frederikshavn
219,79,7kkxxj,0.0400834105653382,0.0219155434466272,55.259656,9.474723,"[0.04772937905468026, 0.03243744207599629]",2,150.0,150.0,Haderslev
220,350,y68n9,0.0398567467652495,0.0191529260880505,55.450806,11.789028,"[0.02657116451016636, 0.05314232902033272]",2,43.0,50.0,Ringsted
221,174,exx87z,0.0386640249080101,0.0025887582665814,55.635438,12.066931,"[0.05208038494197566, 0.019813189923577695, 0.012170959524483441, 0.02207755448627229, 0.019247098782904048, 0.061986979903764505, 0.08151712425700537, 0.021794508915935467, 0.011321822813472968, 0.018397962071893575, 0.07047834701386924, 0.0016982734220209455, 0.046419473535239175, 0.07953580526464761, 0.020945372204924994, 0.033682422870082086, 0.03481460515142938, 0.02009623549391452, 0.037928106425134445, 0.10727427115765638]",20,22.0,300.0,Roskilde
222,292,qzzn72,0.0385149201943095,0.0117624400249068,57.592543,10.412341,"[0.04695813092759658, 0.05227851029377747, 0.020356234096692113, 0.03446680545917187]",4,300.0,300.0,Frederikshavn
223,128,9e62ez,0.0384225703374639,0.0067085806691323,54.891053,9.549193,"[0.06150608044901777, 0.05332086061739944, 0.030168381665107578, 0.03461178671655753, 0.024555659494855005, 0.026420388122515782]",6,22.0,50.0,Sønderborg
224,283,qp87g7,0.0376161520440127,0.004924283741624,56.439266,10.049898,"[0.09334280976072021, 0.0544894574745321, 0.006633499170812604, 0.04169628050225065, 0.04477611940298507, 0.005685856432125089, 0.005685856432125089, 0.036010424070125564, 0.050225065150438286]",9,60.0,300.0,Randers
225,136,9k2pk3,0.0370023419203747,0.0076880526219834,56.751527,8.417567,"[0.041920374707259955, 0.04519906323185012, 0.01639344262295082, 0.02177985948477752, 0.047306791569086654, 0.04941451990632319]",6,22.0,50.0,Thisted
226,301,rgjd25,0.0366739288307915,0.01820675539519,55.274248,11.799468,"[0.040183974824497704, 0.03316388283708545]",2,150.0,150.0,Næstved
227,253,nz69w2,0.0359795728876508,0.0184404843748349,54.899064,11.871619,"[0.02808727948003714, 0.04387186629526462]",2,150.0,150.0,Guldborgsund
228,345,xrmqr2,0.033729234590902,0.0082054492509967,57.115455,8.60822,"[0.02421984163949697, 0.0002328830926874709, 0.04448067070330694]",3,22.0,60.0,Thisted
229,300,rgj9z7,0.0331224123115381,0.0057917458858082,56.02034,12.568733,"[0.01288961799859386, 0.032575580032809935, 0.025544879306304193, 0.05788610264823061, 0.022498242324818375, 0.04734005155847199]",6,300.0,300.0,Helsingør
230,212,kj3rrz,0.0320571955719557,0.0173111994960779,56.700175,8.221635,"[0.024705610713461095, 0.03943726937269373]",2,150.0,150.0,Lemvig
231,173,exnwzy,0.0310410697230181,0.015038132537857,55.26112,9.910397,"[0.026743075453677174, 0.03533906399235912]",2,150.0,150.0,Assens
232,72,6ek755,0.0305307656176608,0.0048620312746936,55.4602,11.799499,"[0.0007045561296383278, 0.03757632691404415, 0.09722874589008924, 0.0028182245185533112, 0.019492719586660403, 0.025364020666979802]",6,60.0,300.0,Ringsted
233,42,5jq9ke,0.0301713734009172,0.0146616558003103,55.00714,11.915559,"[0.02293024378469708, 0.03741250301713734]",2,150.0,150.0,Vordingborg
234,60,626ngz,0.029049500348594,0.0147300819285043,54.886893,10.410471,"[0.03047929269427641, 0.027655124331861493]",2,60.0,60.0,Ærø
235,224,m8xe2d,0.0288602045786653,0.0148185300261701,56.031235,8.859013,"[0.015830491962981003, 0.04188991719434973]",2,150.0,150.0,Herning
236,327,wxxzzn,0.027578947368421,0.003251858237076,55.330435,8.764603,"[0.048654970760233916, 0.022690058479532163, 0.04514619883040936, 0.014502923976608188, 0.019883040935672516, 0.014502923976608188, 0.023859649122807018, 0.017309941520467838, 0.03695906432748538, 0.032280701754385965]",10,22.0,150.0,Esbjerg
237,324,wxdewp,0.0270367700072098,0.0129106642726415,56.196524,8.298722,"[0.026435952895938475, 0.027637587118481133]",2,150.0,150.0,Ringkøbing-Skjern
238,342,xpxqw3,0.0268992248062015,0.0045617302984348,56.186782,9.563237,"[0.023023255813953487, 0.018837209302325582, 0.04, 0.030930232558139537, 0.020930232558139535, 0.02767441860465116]",6,150.0,150.0,Silkeborg
239,18,2ppqr7,0.0259440267335004,0.0035237127611349,55.72927,9.112851,"[0.007485380116959065, 0.057777777777777775, 0.0, 0.027608797379503978, 0.006551240056153486, 0.010762751520823585, 0.05240992044922789, 0.019415204678362573]",8,22.0,150.0,Billund
240,69,6e3972,0.0257711677683349,0.0051011367615797,56.79308,8.853532,"[0.044381491973559964, 0.0035410764872521247, 0.030217186024551465, 0.049102927289896126, 0.0033050047214353163, 0.024079320113314446]",6,60.0,300.0,Morsø
241,344,xr5pze,0.0253960857409133,0.0069288805999162,57.592115,9.966007,"[0.035414725069897485, 0.011649580615097856, 0.031220876048462257, 0.023299161230195712]",4,300.0,300.0,Hjørring
242,399,zpxddy,0.0251363528574816,0.0044412797642305,55.446462,12.173246,"[0.041261560350960395, 0.003082760256106237, 0.043632914394119045, 0.02513635285748162, 0.0021342186388427793, 0.03557031064737965]",6,60.0,300.0,Køge
243,211,kj3rmd,0.0249587944431363,0.0044274169179161,55.610463,8.493445,"[0.0035319048740287263, 0.0035319048740287263, 0.04826936661172592, 0.0018836825994819873, 0.02825523899222981, 0.06428066870732281]",6,60.0,300.0,Varde
244,225,m8zkjj,0.0248905277713758,0.0125200145229809,55.48796,11.29599,"[0.016147635524798153, 0.03364830606130445]",2,300.0,300.0,Kalundborg
245,40,5jq92e,0.0236067169627646,0.0116139601885617,56.390391,8.805212,"[0.019956193721100024, 0.027257240204429302]",2,150.0,150.0,Holstebro
246,35,3r926z,0.0228591320491993,0.0110256210522641,57.061677,10.182387,"[0.04246925040612671, 0.0032490136922719887]",2,85.5,85.5,Aalborg
247,312,rqyd9,0.0220781225876177,0.0078515679823906,55.254194,11.790111,"[0.03543307086614173, 0.00856878184344604, 0.0222325150532654]",3,50.0,75.0,Næstved
248,5,25drzr,0.0218694061794692,0.0039068994392731,55.73591,9.095726,"[0.04342750408592108, 0.004903105300023348, 0.025449451319168807, 0.00046696240952603317, 0.04109269203829092, 0.015876721923885128]",6,22.0,150.0,Billund
249,155,drxy3d,0.0213546160483175,0.0009043216959489,55.435564,11.803835,"[0.0, 0.001725625539257981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005176876617773943, 0.0030198446937014668, 0.0025884383088869713, 0.0, 0.06773080241587576, 0.03451251078515962, 0.0008628127696289905, 0.0, 0.015099223468507334, 0.007765314926660914, 0.0004314063848144953, 0.027178602243313203, 0.0021570319240724763, 0.14969801553062986, 0.17515099223468508, 0.04961173425366695, 0.0, 0.012510785159620362]",26,22.0,50.0,Ringsted
250,172,exnwyy,0.0188314823756639,0.0061386218941287,56.466197,10.064056,"[0.006035731530661516, 0.04080154514727185, 0.009657170449058426]",3,22.1,60.0,Randers
251,168,ejq8zp,0.0185485740783677,0.009859952243444,57.2485,9.99036,"[0.01692557384651055, 0.020171574310224902]",2,50.0,50.0,Brønderslev
252,346,xrqjdj,0.0178923380142892,0.0021864080709,56.549673,8.302795,"[0.005420054200542005, 0.020694752402069475, 0.003202759300320276, 0.010101010101010102, 0.0, 0.0, 0.06208425720620843, 0.04163587090416359]",8,11.0,80.0,Lemvig
253,290,qz53kg,0.0170811062049732,0.0042990559493106,56.255411,9.867087,"[0.015105740181268883, 0.00046479200557750407, 0.037415756448989076, 0.015338136184057634]",4,50.0,124.0,Favrskov
254,268,pz6wdm,0.0164067954386781,0.0024513084081874,56.185779,9.578401,"[0.016775396085740912, 0.0006981615080288574, 0.01885036071677915, 0.014661391668606005, 0.023039329764952293, 0.027926460321154294, 0.023272050267628578, 0.00605073306958343]",8,600.0,600.0,Silkeborg
255,241,n9zren,0.0156686859273066,0.0037016501681166,56.326678,10.046712,"[0.021435228331780055, 0.002096924510717614, 0.015843429636533086, 0.023299161230195712]",4,50.0,50.0,Favrskov
256,302,rp39yz,0.0156286177355869,0.0084981631085798,55.592095,11.859938,"[0.017153453871117292, 0.01412363973141931]",2,75.0,75.0,Lejre
257,185,gmeqzj,0.0155635269613515,0.0039388548175576,56.264016,10.06316,"[0.011802823420504514, 0.001388567461235825, 0.0349456144411016, 0.01411710252256422]",4,50.0,50.0,Favrskov
258,81,7ky5yz,0.0144663262825188,0.0075119780122057,56.359149,9.911765,"[0.010697787503039144, 0.01823486506199854]",2,150.0,150.0,Favrskov
259,223,m86pwk,0.0133256083429895,0.0031835367455442,56.391501,9.794386,"[0.047045191193511006, 0.0004634994206257242, 0.0034762456546929316, 0.002317497103128621]",4,28.8,50.0,Favrskov
260,80,7kne9d,0.0132582918027152,0.0015830944861774,57.456452,9.995052,"[0.01867170881588277, 0.003781611912077523, 0.021744268494445756, 0.002599858189553297, 0.03852517135428977, 0.0030725596785629874, 0.0, 0.011581186480737414, 0.02622873345935728, 0.0, 0.007561436672967864]",11,67.0,300.0,Hjørring
261,267,pz5kg3,0.0108545034642032,0.0053106579665471,55.13012,9.12968,"[0.008545034642032332, 0.013163972286374134]",2,43.0,50.0,Tønder
262,90,7nyr93,0.0092272202998846,0.0091441880913716,56.781975,8.836123,[0.00922722029988466],1,50.0,50.0,Morsø
263,349,y67jq,0.008145741471339,0.0027121830256165,56.964766,9.241929,"[0.0349002849002849, 0.002849002849002849, 0.03917378917378917, 0.0, 0.0]",5,11.0,150.0,Vesthimmerland
264,46,5np96k,0.0075684766938971,0.0037278521951795,57.061677,10.182387,"[0.0122537241710716, 0.0028832292167227293]",2,90.0,90.0,Aalborg
265,31,39xd56,0.0064980273845439,0.0032075337124495,55.41403,11.342991,"[0.003716608594657375, 0.0, 0.011139475516361104, 0.011139475516361104]",4,50.0,60.0,Slagelse
